,score,activation,hidden_layer_sizes,learning_rate_init,max_iter,solver,highest_score
0,0.5733759518466046,logistic,"(100, 25)",0.001,400,adam,0.6175734716771685
1,0.534525433588412,logistic,"(100, 25)",0.01,400,adam,0.5755686933092887
2,0.5754829221884822,logistic,"(150, 35)",0.001,400,adam,0.5989546652069396
3,0.531241201321685,logistic,"(150, 35)",0.01,400,adam,0.5909084694344197
4,0.5684659760494666,logistic,"(200, 50)",0.001,400,adam,0.6200644621857806
5,0.5437261858601189,logistic,"(200, 50)",0.01,400,adam,0.6048728579128335
