,score,activation,hidden_layer_sizes,learning_rate_init,max_iter,solver,highest_score
0,0.5582576562899241,logistic,"(100, 25)",0.001,400,adam,0.5855230474315019
1,0.5373011204521589,logistic,"(100, 25)",0.01,400,adam,0.5772141719561111
2,0.5519002309095966,logistic,"(150, 35)",0.001,400,adam,0.5788238331505914
3,0.5351479166187741,logistic,"(150, 35)",0.01,400,adam,0.5619976556165397
4,0.5515128910943407,logistic,"(200, 50)",0.001,400,adam,0.582251976025742
5,0.5410590420914823,logistic,"(200, 50)",0.01,400,adam,0.5956810284407027
