,score,criterion,learning_rate,loss,max_depth,max_features,n_estimators,subsample,highest_score
0,0.5702648535932033,friedman_mse,0.1,deviance,3,auto,200,0.8,0.6565006037384133
1,0.5729847950657634,friedman_mse,0.1,deviance,6,auto,200,0.8,0.6246025574324104
2,0.5726727103352095,squared_error,0.1,deviance,3,auto,200,0.8,0.6431268890347489
3,0.5718823631519819,squared_error,0.1,deviance,6,auto,200,0.8,0.6400894949174639
