,score,activation,hidden_layer_sizes,learning_rate_init,max_iter,solver
0,0.6726485265936704,logistic,"(100, 25)",0.0001,400,adam
1,0.6690297082070202,logistic,"(100, 25)",0.0001,500,adam
2,0.6572416396542482,logistic,"(100, 25)",0.001,400,adam
3,0.6605978806411426,logistic,"(100, 25)",0.001,500,adam
4,0.6643257496504515,logistic,"(200, 50)",0.0001,400,adam
5,0.6629451263776552,logistic,"(200, 50)",0.0001,500,adam
6,0.652344874187847,logistic,"(200, 50)",0.001,400,adam
7,0.6592031426633436,logistic,"(200, 50)",0.001,500,adam
