,score,algorithm,n_neighbors,p,weights
0,0.6332179759507216,ball_tree,8,1,distance
1,0.6338090111674822,ball_tree,9,1,distance
2,0.6322361673138814,ball_tree,10,1,distance
3,0.6332179759507216,kd_tree,8,1,distance
4,0.6338090111674822,kd_tree,9,1,distance
5,0.6322361673138814,kd_tree,10,1,distance
