,score,activation,hidden_layer_sizes,max_iter,solver
0,0.6763401871264667,logistic,"(100,)",400,adam
1,0.6767352575862517,logistic,"(100,)",500,adam
2,0.6769039449998043,logistic,"(150,)",400,adam
3,0.6752414399399493,logistic,"(150,)",500,adam
