,score,C,max_iter,multi_class,penalty,solver
0,0.8323352776206147,1.0,100,auto,l2,lbfgs
1,0.8333422523282854,1.0,100,auto,l2,saga
2,0.8332571499322918,1.0,200,auto,l2,lbfgs
3,0.8334078033463002,1.0,200,auto,l2,saga
4,0.8324794019347215,0.5,100,auto,l2,lbfgs
5,0.8333422523282854,0.5,100,auto,l2,saga
6,0.8334962773789231,0.5,200,auto,l2,lbfgs
7,0.8334078033463002,0.5,200,auto,l2,saga
8,0.833230998523239,0.2,100,auto,l2,lbfgs
9,0.8333422523282854,0.2,100,auto,l2,saga
10,0.8338927568004657,0.2,200,auto,l2,lbfgs
11,0.8333422523282854,0.2,200,auto,l2,saga
