,score,criterion,learning_rate,loss,max_depth,max_features,n_estimators,subsample
0,0.8202971180369436,friedman_mse,0.1,deviance,3,auto,200,0.8
1,0.818258747042963,friedman_mse,0.1,deviance,6,auto,200,0.8
2,0.8177454306487515,squared_error,0.1,deviance,3,auto,200,0.8
3,0.819332524388648,squared_error,0.1,deviance,6,auto,200,0.8
