,score,activation,hidden_layer_sizes,learning_rate_init,max_iter,solver
0,0.6691609506082172,logistic,"(100, 25)",0.0001,400,adam
1,0.6702652249926764,logistic,"(100, 25)",0.0001,500,adam
2,0.6661590934891441,logistic,"(100, 25)",0.001,400,adam
3,0.6726688710765132,logistic,"(100, 25)",0.001,500,adam
4,0.6699542184414059,logistic,"(200, 50)",0.0001,400,adam
5,0.6765706132842115,logistic,"(200, 50)",0.0001,500,adam
6,0.6683061417887168,logistic,"(200, 50)",0.001,400,adam
7,0.6678752720103354,logistic,"(200, 50)",0.001,500,adam
