,score,activation,hidden_layer_sizes,max_iter,solver
0,0.8323313244574175,logistic,"(100,)",400,adam
1,0.8305743970986732,logistic,"(100,)",500,adam
2,0.8326121712215688,logistic,"(150,)",400,adam
3,0.8331675271749992,logistic,"(150,)",500,adam
