,score,algorithm,n_neighbors,p,weights
0,0.782940510458157,ball_tree,8,1,distance
1,0.7819832767626994,ball_tree,9,1,distance
2,0.7841063511102808,ball_tree,10,1,distance
3,0.782940510458157,kd_tree,8,1,distance
4,0.7819832767626994,kd_tree,9,1,distance
5,0.7841063511102808,kd_tree,10,1,distance
