,score,algorithm,n_neighbors,p,weights
0,0.8257872023994366,ball_tree,8,1,distance
1,0.8304222630460363,ball_tree,9,1,distance
2,0.8282618124663067,ball_tree,10,1,distance
3,0.8257872023994366,kd_tree,8,1,distance
4,0.8304222630460363,kd_tree,9,1,distance
5,0.8282618124663067,kd_tree,10,1,distance
