,score,activation,hidden_layer_sizes,learning_rate_init,max_iter,solver
0,0.8352125696953372,logistic,"(100, 25)",0.0001,400,adam
1,0.8344742794232527,logistic,"(100, 25)",0.0001,500,adam
2,0.8309518273468226,logistic,"(100, 25)",0.001,400,adam
3,0.8260434093718784,logistic,"(100, 25)",0.001,500,adam
4,0.8343517072175484,logistic,"(200, 50)",0.0001,400,adam
5,0.8347339154739533,logistic,"(200, 50)",0.0001,500,adam
6,0.8287627915465532,logistic,"(200, 50)",0.001,400,adam
7,0.8260385117096323,logistic,"(200, 50)",0.001,500,adam
