,score,activation,hidden_layer_sizes,learning_rate_init,max_iter,solver
0,0.6725782747957147,logistic,"(100, 25)",0.0001,400,adam
1,0.6702414069062363,logistic,"(100, 25)",0.0001,500,adam
2,0.657497028713779,logistic,"(100, 25)",0.001,400,adam
3,0.6457484771568183,logistic,"(100, 25)",0.001,500,adam
4,0.6691122590803389,logistic,"(200, 50)",0.0001,400,adam
5,0.6684557626828675,logistic,"(200, 50)",0.0001,500,adam
6,0.6526018712881863,logistic,"(200, 50)",0.001,400,adam
7,0.6475210247808711,logistic,"(200, 50)",0.001,500,adam
