,score,activation,hidden_layer_sizes,max_iter,solver
0,0.6768269587278934,logistic,"(100,)",400,adam
1,0.6755302941492844,logistic,"(100,)",500,adam
2,0.6720397637579765,logistic,"(150,)",400,adam
3,0.6732933625440596,logistic,"(150,)",500,adam
