,score,C,max_iter,multi_class,penalty,solver,highest_score
0,0.6683324371315545,1.0,200,auto,l2,lbfgs,0.6683324371315545
1,0.6587188301682062,1.0,200,auto,l2,saga,0.6587188301682062
2,0.6655344262895662,0.5,200,auto,l2,lbfgs,0.6655344262895662
3,0.659866902597945,0.5,200,auto,l2,saga,0.659866902597945
4,0.6636455141820073,0.2,200,auto,l2,lbfgs,0.6636455141820073
5,0.6591191087619145,0.2,200,auto,l2,saga,0.6591191087619145
