,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_activation,param_hidden_layer_sizes,param_learning_rate_init,param_max_iter,param_solver,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0,3.9566780726114907,0.1649275961011192,0.0050470829010009766,0.0008681826095389273,logistic,"(100, 25)",0.001,400,adam,"{'activation': 'logistic', 'hidden_layer_sizes': (100, 25), 'learning_rate_init': 0.001, 'max_iter': 400, 'solver': 'adam'}",0.6127584253752478,0.6748667619914208,0.7035090073058581,0.6637113982241756,0.03787918193212711,3
1,1.6457902590433757,0.5380328683729451,0.007135073343912761,0.001984994315154035,logistic,"(100, 25)",0.01,400,adam,"{'activation': 'logistic', 'hidden_layer_sizes': (100, 25), 'learning_rate_init': 0.01, 'max_iter': 400, 'solver': 'adam'}",0.605558840922531,0.6000129162015296,0.6869354331651671,0.6308357300964093,0.039733041108166355,6
2,4.352417230606079,0.2886756768330408,0.005180199940999349,0.00016252061847949958,logistic,"(150, 35)",0.001,400,adam,"{'activation': 'logistic', 'hidden_layer_sizes': (150, 35), 'learning_rate_init': 0.001, 'max_iter': 400, 'solver': 'adam'}",0.5839422562823027,0.6534405135947553,0.741860465116279,0.659747744997779,0.06462391738002944,4
3,2.929341713587443,0.8968837274067715,0.008444070816040039,0.0034427750198517343,logistic,"(150, 35)",0.01,400,adam,"{'activation': 'logistic', 'hidden_layer_sizes': (150, 35), 'learning_rate_init': 0.01, 'max_iter': 400, 'solver': 'adam'}",0.603448275862069,0.667102426319883,0.7629900702608564,0.6778469241476027,0.06557427958772478,2
4,4.0746532281239825,0.27803674688262386,0.007137219111124675,0.000972201650091362,logistic,"(200, 50)",0.001,400,adam,"{'activation': 'logistic', 'hidden_layer_sizes': (200, 50), 'learning_rate_init': 0.001, 'max_iter': 400, 'solver': 'adam'}",0.6009401709401709,0.7251841119378754,0.7267217978662963,0.6842820269147808,0.058934934956402465,1
5,2.165682315826416,0.07978622138671537,0.008027474085489908,0.0011494389630627101,logistic,"(200, 50)",0.01,400,adam,"{'activation': 'logistic', 'hidden_layer_sizes': (200, 50), 'learning_rate_init': 0.01, 'max_iter': 400, 'solver': 'adam'}",0.6176531570538231,0.6804243668720054,0.6338083538083539,0.6439619592447274,0.02661300400215068,5
