,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_bootstrap,param_criterion,param_max_features,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0,5.011304140090942,0.37521229721331134,0.008525451024373373,0.00011892624206752665,True,gini,,50,"{'bootstrap': True, 'criterion': 'gini', 'max_features': None, 'n_estimators': 50}",0.572688744332742,0.6599911035783745,0.7102770912348428,0.6476523130486531,0.056843777816136684,1
1,9.806685050328573,0.6420767124941815,0.015012343724568685,0.0002225082255625525,True,gini,,100,"{'bootstrap': True, 'criterion': 'gini', 'max_features': None, 'n_estimators': 100}",0.5366065033662799,0.6526584387856064,0.7060948302633084,0.6317865908050649,0.07074978806649354,2
