,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_algorithm,param_n_neighbors,param_p,param_weights,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0,0.05324633916219076,0.0024186636134145845,0.6841911474863688,0.044363467116383344,ball_tree,8,1,distance,"{'algorithm': 'ball_tree', 'n_neighbors': 8, 'p': 1, 'weights': 'distance'}",0.553136046490108,0.6117609536339355,0.663552356734175,0.6094831189527394,0.04510603647779797,1
1,0.050394535064697266,0.009483972786312023,0.7006959120432535,0.032378972318411164,ball_tree,9,1,distance,"{'algorithm': 'ball_tree', 'n_neighbors': 9, 'p': 1, 'weights': 'distance'}",0.553696072659995,0.6056171470805617,0.6673326673326673,0.6088819623577413,0.04644935002269233,4
2,0.05751228332519531,0.006008123509416889,0.7231374581654867,0.02663239071813986,ball_tree,10,1,distance,"{'algorithm': 'ball_tree', 'n_neighbors': 10, 'p': 1, 'weights': 'distance'}",0.553696072659995,0.6082153915666653,0.6599045448191458,0.6072720030152686,0.04336455830948018,5
3,0.07264248530069987,0.005623730970233617,0.8128774960835775,0.02521660100425787,kd_tree,8,1,distance,"{'algorithm': 'kd_tree', 'n_neighbors': 8, 'p': 1, 'weights': 'distance'}",0.5520516605166053,0.6117609536339355,0.663552356734175,0.609121656961572,0.04555820986711583,3
4,0.059730847676595054,0.008274554755954138,0.7793745199839274,0.1040559841757175,kd_tree,9,1,distance,"{'algorithm': 'kd_tree', 'n_neighbors': 9, 'p': 1, 'weights': 'distance'}",0.553696072659995,0.6068433225401441,0.6673326673326673,0.6092906875109354,0.0464242114180054,2
5,0.07010396321614583,0.00213054558278922,0.8035906155904134,0.04134252151123298,kd_tree,10,1,distance,"{'algorithm': 'kd_tree', 'n_neighbors': 10, 'p': 1, 'weights': 'distance'}",0.553696072659995,0.6082153915666653,0.6599045448191458,0.6072720030152686,0.04336455830948018,5
