,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_activation,param_hidden_layer_sizes,param_max_iter,param_solver,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0,5.414591312408447,0.5533435265502465,0.005668958028157552,0.0015607802649695499,logistic,"(100,)",400,adam,"{'activation': 'logistic', 'hidden_layer_sizes': (100,), 'max_iter': 400, 'solver': 'adam'}",0.6149376696996898,0.7087517934002869,0.7492810978561056,0.6909901869853607,0.05626511748874594,1
1,5.20955753326416,1.1977398456151813,0.004844983418782552,0.0012515062206122601,logistic,"(100,)",500,adam,"{'activation': 'logistic', 'hidden_layer_sizes': (100,), 'max_iter': 500, 'solver': 'adam'}",0.5927306616961789,0.6748667619914208,0.7237556561085973,0.6637843599320656,0.0540617055887527,6
2,5.542994578679402,0.7536244104967756,0.005754311879475911,0.001622668679419478,logistic,"(150,)",400,adam,"{'activation': 'logistic', 'hidden_layer_sizes': (150,), 'max_iter': 400, 'solver': 'adam'}",0.6136606665478525,0.6893907578030141,0.7449534615035115,0.6826682952847927,0.053810427295267166,2
3,5.2014842828114825,0.3941094338894795,0.006536245346069336,0.0019342417610869267,logistic,"(150,)",500,adam,"{'activation': 'logistic', 'hidden_layer_sizes': (150,), 'max_iter': 500, 'solver': 'adam'}",0.5959869349199534,0.6889130724470306,0.7496363368909664,0.6781787814193168,0.06318466815303235,3
4,5.589879512786865,0.5469593933952969,0.005746761957804362,0.00036234192971062215,logistic,"(200,)",400,adam,"{'activation': 'logistic', 'hidden_layer_sizes': (200,), 'max_iter': 400, 'solver': 'adam'}",0.6059782608695653,0.6470309714795008,0.7465085638998683,0.6665059320829781,0.05900083098469853,5
5,5.230511426925659,0.45743017321737506,0.007195313771565755,0.0012923463679468507,logistic,"(200,)",500,adam,"{'activation': 'logistic', 'hidden_layer_sizes': (200,), 'max_iter': 500, 'solver': 'adam'}",0.6098157897878538,0.6837149437745563,0.7390915831085871,0.6775407722236656,0.05295688800292248,4
