,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_gamma,param_kernel,param_shrinking,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
19,0.2969290415445964,0.01977447512649307,0.01650102933247884,0.0025766365663276464,0.5,auto,poly,True,"{'C': 0.5, 'gamma': 'auto', 'kernel': 'poly', 'shrinking': True}",0.5851263925151495,0.7194964674217786,0.5926824034334764,0.6324350877901348,0.06163892813676201,5
20,2.3034214973449707,0.25854097048174124,0.9796975453694662,0.1211991951240487,0.5,auto,rbf,False,"{'C': 0.5, 'gamma': 'auto', 'kernel': 'rbf', 'shrinking': False}",0.4269759450171821,0.4269759450171821,0.4268502581755593,0.4269340494033078,5.924934534492736e-05,25
21,2.704161802927653,0.23963780061368853,0.7987500031789144,0.16468395731687124,0.5,auto,rbf,True,"{'C': 0.5, 'gamma': 'auto', 'kernel': 'rbf', 'shrinking': True}",0.4269759450171821,0.4269759450171821,0.4268502581755593,0.4269340494033078,5.924934534492736e-05,25
22,1.5802854696909587,0.4152457321223555,0.318328857421875,0.14697913406464383,0.5,auto,sigmoid,False,"{'C': 0.5, 'gamma': 'auto', 'kernel': 'sigmoid', 'shrinking': False}",0.4269759450171821,0.4269759450171821,0.4268502581755593,0.4269340494033078,5.924934534492736e-05,25
23,1.5997314453125,0.09536766548267146,0.3761661847432454,0.1650809639374642,0.5,auto,sigmoid,True,"{'C': 0.5, 'gamma': 'auto', 'kernel': 'sigmoid', 'shrinking': True}",0.4269759450171821,0.4269759450171821,0.4268502581755593,0.4269340494033078,5.924934534492736e-05,25
24,1.6962838967641194,0.28648823686837277,0.24185538291931152,0.009227793639522416,0.2,scale,poly,False,"{'C': 0.2, 'gamma': 'scale', 'kernel': 'poly', 'shrinking': False}",0.530458459699378,0.6585144927536233,0.5740602428497954,0.5876777317675989,0.05315802795262045,21
25,1.5823265711466472,0.39400208813716464,0.19851978619893393,0.08154246087747594,0.2,scale,poly,True,"{'C': 0.2, 'gamma': 'scale', 'kernel': 'poly', 'shrinking': True}",0.530458459699378,0.6585144927536233,0.5740602428497954,0.5876777317675989,0.05315802795262045,21
26,1.7242151101430256,0.10595919762227479,0.6731816132863363,0.03498210504936863,0.2,scale,rbf,False,"{'C': 0.2, 'gamma': 'scale', 'kernel': 'rbf', 'shrinking': False}",0.6326470089815286,0.7110507246376812,0.5395889022029681,0.6277622119407259,0.07008416402086683,13
27,1.5586113929748535,0.37673800070355923,0.640826940536499,0.11278951671091111,0.2,scale,rbf,True,"{'C': 0.2, 'gamma': 'scale', 'kernel': 'rbf', 'shrinking': True}",0.6326470089815286,0.7110507246376812,0.5395889022029681,0.6277622119407259,0.07008416402086683,13
28,1.434308369954427,0.087585441217452,0.23825804392496744,0.10836016535131573,0.2,scale,sigmoid,False,"{'C': 0.2, 'gamma': 'scale', 'kernel': 'sigmoid', 'shrinking': False}",0.5294532627865961,0.48623146543423845,0.508142705650659,0.5079424779571645,0.017645792887427857,23
29,1.260110855102539,0.20394222984229596,0.1994024117787679,0.06740559065984375,0.2,scale,sigmoid,True,"{'C': 0.2, 'gamma': 'scale', 'kernel': 'sigmoid', 'shrinking': True}",0.5294532627865961,0.48623146543423845,0.508142705650659,0.5079424779571645,0.017645792887427857,23
30,0.35233640670776367,0.08064997096480679,0.018502314885457356,0.009391675913341205,0.2,auto,poly,False,"{'C': 0.2, 'gamma': 'auto', 'kernel': 'poly', 'shrinking': False}",0.5851263925151495,0.7194964674217786,0.5926824034334764,0.6324350877901348,0.06163892813676201,5
31,0.3380270799001058,0.06431818150014967,0.02168734868367513,0.007193333774535021,0.2,auto,poly,True,"{'C': 0.2, 'gamma': 'auto', 'kernel': 'poly', 'shrinking': True}",0.5851263925151495,0.7194964674217786,0.5926824034334764,0.6324350877901348,0.06163892813676201,5
32,1.2175707817077637,0.014381236462727534,0.42672332127888996,0.04035523637635973,0.2,auto,rbf,False,"{'C': 0.2, 'gamma': 'auto', 'kernel': 'rbf', 'shrinking': False}",0.4269759450171821,0.4269759450171821,0.4268502581755593,0.4269340494033078,5.924934534492736e-05,25
33,1.2255380153656006,0.16897409023760682,0.3371632893880208,0.04689229382760657,0.2,auto,rbf,True,"{'C': 0.2, 'gamma': 'auto', 'kernel': 'rbf', 'shrinking': True}",0.4269759450171821,0.4269759450171821,0.4268502581755593,0.4269340494033078,5.924934534492736e-05,25
34,0.890642007191976,0.09469234425413815,0.14963062604268393,0.024679477579331283,0.2,auto,sigmoid,False,"{'C': 0.2, 'gamma': 'auto', 'kernel': 'sigmoid', 'shrinking': False}",0.4269759450171821,0.4269759450171821,0.4268502581755593,0.4269340494033078,5.924934534492736e-05,25
35,0.78865647315979,0.11777592249949799,0.1395291487375895,0.03842179534056777,0.2,auto,sigmoid,True,"{'C': 0.2, 'gamma': 'auto', 'kernel': 'sigmoid', 'shrinking': True}",0.4269759450171821,0.4269759450171821,0.4268502581755593,0.4269340494033078,5.924934534492736e-05,25
