,score,C,max_iter,multi_class,penalty,solver,highest_score
0,0.6604786027720592,1.0,200,auto,l2,lbfgs,0.7537330268159271
1,0.6747027282034292,1.0,200,auto,l2,saga,0.7648518054484228
2,0.6598088040540006,0.5,200,auto,l2,lbfgs,0.7704344192664184
3,0.6747907093435989,0.5,200,auto,l2,saga,0.7654522924466258
4,0.6603658781925305,0.2,200,auto,l2,lbfgs,0.7773575147525111
5,0.6746619577788805,0.2,200,auto,l2,saga,0.7645612868114058
