,score,C,max_iter,multi_class,penalty,solver,highest_score
0,0.6619342676426195,1.0,200,auto,l2,lbfgs,0.7436524498253907
1,0.6897086988824944,1.0,200,auto,l2,saga,0.7488206720517061
2,0.6624460538105617,0.5,200,auto,l2,lbfgs,0.7351926111557594
3,0.6894919722138299,0.5,200,auto,l2,saga,0.7498645599192795
4,0.6636985511685173,0.2,200,auto,l2,lbfgs,0.7362674180762042
5,0.6897864699275165,0.2,200,auto,l2,saga,0.7529356860017257
