,score,activation,hidden_layer_sizes,learning_rate_init,max_iter,solver,highest_score
0,0.7016352574569605,logistic,"(100, 25)",0.001,400,adam,0.769585424382441
1,0.685565996839864,logistic,"(100, 25)",0.01,400,adam,0.7492293381866837
2,0.7010688246404024,logistic,"(150, 35)",0.001,400,adam,0.7850868292611096
3,0.6823654418228464,logistic,"(150, 35)",0.01,400,adam,0.7683759366543502
4,0.7006860815001968,logistic,"(200, 50)",0.001,400,adam,0.7630343810591119
5,0.6817588958354451,logistic,"(200, 50)",0.01,400,adam,0.7509854087147593
