,score,C,max_iter,multi_class,penalty,solver,highest_score
0,0.6429586305324797,1.0,200,auto,l2,lbfgs,0.7131373355853231
1,0.6703881770877558,1.0,200,auto,l2,saga,0.7318571308378553
2,0.6442393137688727,0.5,200,auto,l2,lbfgs,0.7116152276435793
3,0.6704381124191444,0.5,200,auto,l2,saga,0.7318571308378553
4,0.644780135399676,0.2,200,auto,l2,lbfgs,0.7088656767174045
5,0.6704040294518403,0.2,200,auto,l2,saga,0.7318571308378553
