,score,criterion,learning_rate,loss,max_depth,max_features,n_estimators,subsample
73,0.624668593665736,friedman_mse,0.1,deviance,12,auto,50,0.4
74,0.6407830035008434,friedman_mse,0.1,deviance,12,auto,50,0.8
75,0.6194665228048288,friedman_mse,0.1,deviance,12,auto,50,1.0
76,0.6137882340110175,friedman_mse,0.1,deviance,12,auto,100,0.2
77,0.6254212653201515,friedman_mse,0.1,deviance,12,auto,100,0.4
78,0.6391764821348825,friedman_mse,0.1,deviance,12,auto,100,0.8
79,0.6210559624825283,friedman_mse,0.1,deviance,12,auto,100,1.0
80,0.6176287998630177,friedman_mse,0.1,deviance,12,auto,200,0.2
81,0.62705705763732,friedman_mse,0.1,deviance,12,auto,200,0.4
82,0.6328433505010767,friedman_mse,0.1,deviance,12,auto,200,0.8
83,0.625449913896808,friedman_mse,0.1,deviance,12,auto,200,1.0
84,0.5808766296498338,friedman_mse,0.1,deviance,12,sqrt,50,0.2
85,0.5928323717815271,friedman_mse,0.1,deviance,12,sqrt,50,0.4
86,0.5984524212195528,friedman_mse,0.1,deviance,12,sqrt,50,0.8
87,0.59690369655508,friedman_mse,0.1,deviance,12,sqrt,50,1.0
88,0.584750644745069,friedman_mse,0.1,deviance,12,sqrt,100,0.2
89,0.5937853427331483,friedman_mse,0.1,deviance,12,sqrt,100,0.4
90,0.6013646385327522,friedman_mse,0.1,deviance,12,sqrt,100,0.8
91,0.6019674000131126,friedman_mse,0.1,deviance,12,sqrt,100,1.0
92,0.5868682420760102,friedman_mse,0.1,deviance,12,sqrt,200,0.2
93,0.5954619107372615,friedman_mse,0.1,deviance,12,sqrt,200,0.4
94,0.5994961930617095,friedman_mse,0.1,deviance,12,sqrt,200,0.8
95,0.6016345758477071,friedman_mse,0.1,deviance,12,sqrt,200,1.0
96,0.5690310916122021,friedman_mse,0.1,deviance,12,log2,50,0.2
97,0.5765606918760244,friedman_mse,0.1,deviance,12,log2,50,0.4
98,0.5739309363548328,friedman_mse,0.1,deviance,12,log2,50,0.8
99,0.5726499247262072,friedman_mse,0.1,deviance,12,log2,50,1.0
100,0.5737906481055204,friedman_mse,0.1,deviance,12,log2,100,0.2
101,0.5770911163391135,friedman_mse,0.1,deviance,12,log2,100,0.4
102,0.5763309840988462,friedman_mse,0.1,deviance,12,log2,100,0.8
103,0.5744659092514004,friedman_mse,0.1,deviance,12,log2,100,1.0
104,0.5736751203453242,friedman_mse,0.1,deviance,12,log2,200,0.2
105,0.5782503536919568,friedman_mse,0.1,deviance,12,log2,200,0.4
106,0.5731375916129386,friedman_mse,0.1,deviance,12,log2,200,0.8
107,0.5734631767046628,friedman_mse,0.1,deviance,12,log2,200,1.0
108,0.6059923702399277,friedman_mse,0.1,deviance,24,auto,50,0.2
109,0.6169526616022762,friedman_mse,0.1,deviance,24,auto,50,0.4
110,0.6383464948106545,friedman_mse,0.1,deviance,24,auto,50,0.8
111,0.6010425307520244,friedman_mse,0.1,deviance,24,auto,50,1.0
112,0.6012856474611382,friedman_mse,0.1,deviance,24,auto,100,0.2
113,0.609375691432372,friedman_mse,0.1,deviance,24,auto,100,0.4
114,0.6372048153478073,friedman_mse,0.1,deviance,24,auto,100,0.8
115,0.6026508563319607,friedman_mse,0.1,deviance,24,auto,100,1.0
116,0.5911266916204657,friedman_mse,0.1,deviance,24,auto,200,0.2
117,0.6080417140667954,friedman_mse,0.1,deviance,24,auto,200,0.4
118,0.6251779954013955,friedman_mse,0.1,deviance,24,auto,200,0.8
119,0.6054496639371745,friedman_mse,0.1,deviance,24,auto,200,1.0
120,0.5793325821854625,friedman_mse,0.1,deviance,24,sqrt,50,0.2
121,0.5828433085327073,friedman_mse,0.1,deviance,24,sqrt,50,0.4
122,0.592537405778225,friedman_mse,0.1,deviance,24,sqrt,50,0.8
123,0.5885260264100257,friedman_mse,0.1,deviance,24,sqrt,50,1.0
124,0.5740712509696307,friedman_mse,0.1,deviance,24,sqrt,100,0.2
125,0.5733270730440782,friedman_mse,0.1,deviance,24,sqrt,100,0.4
126,0.5968343089365886,friedman_mse,0.1,deviance,24,sqrt,100,0.8
127,0.596719942369782,friedman_mse,0.1,deviance,24,sqrt,100,1.0
128,0.5585031849655893,friedman_mse,0.1,deviance,24,sqrt,200,0.2
129,0.5551982871927161,friedman_mse,0.1,deviance,24,sqrt,200,0.4
130,0.5836090196227298,friedman_mse,0.1,deviance,24,sqrt,200,0.8
131,0.6023031613012961,friedman_mse,0.1,deviance,24,sqrt,200,1.0
132,0.5641507348632541,friedman_mse,0.1,deviance,24,log2,50,0.2
133,0.5638454403781916,friedman_mse,0.1,deviance,24,log2,50,0.4
134,0.5652074204013502,friedman_mse,0.1,deviance,24,log2,50,0.8
135,0.5592774853230783,friedman_mse,0.1,deviance,24,log2,50,1.0
136,0.5596540812619234,friedman_mse,0.1,deviance,24,log2,100,0.2
