,score,activation,hidden_layer_sizes,learning_rate_init,max_iter,solver
0,0.6826037887914965,logistic,"(100, 25)",0.0001,400,adam
1,0.6858905958297397,logistic,"(100, 25)",0.0001,500,adam
2,0.6692654381468829,logistic,"(100, 25)",0.001,400,adam
3,0.6627426730011454,logistic,"(100, 25)",0.001,500,adam
4,0.6855834245735897,logistic,"(200, 50)",0.0001,400,adam
5,0.6869620728201465,logistic,"(200, 50)",0.0001,500,adam
6,0.6580282292192341,logistic,"(200, 50)",0.001,400,adam
7,0.6658363318804836,logistic,"(200, 50)",0.001,500,adam
