,score,criterion,learning_rate,loss,max_depth,max_features,n_estimators,subsample
0,0.659559023783381,friedman_mse,0.1,deviance,3,auto,100,0.8
1,0.6617846049014364,friedman_mse,0.1,deviance,3,auto,100,1.0
2,0.6586183926938215,friedman_mse,0.1,deviance,3,auto,200,0.8
3,0.6589546669280959,friedman_mse,0.1,deviance,3,auto,200,1.0
4,0.657795817226196,friedman_mse,0.1,deviance,6,auto,100,0.8
5,0.6548747468695584,friedman_mse,0.1,deviance,6,auto,100,1.0
6,0.6529927514303331,friedman_mse,0.1,deviance,6,auto,200,0.8
7,0.6545068126931773,friedman_mse,0.1,deviance,6,auto,200,1.0
8,0.6613950577830747,squared_error,0.1,deviance,3,auto,100,0.8
9,0.6613130161827627,squared_error,0.1,deviance,3,auto,100,1.0
10,0.6600316230080513,squared_error,0.1,deviance,3,auto,200,0.8
11,0.6592601874432484,squared_error,0.1,deviance,3,auto,200,1.0
12,0.6555264708577846,squared_error,0.1,deviance,6,auto,100,0.8
13,0.6570526422601698,squared_error,0.1,deviance,6,auto,100,1.0
14,0.6533157788204196,squared_error,0.1,deviance,6,auto,200,0.8
15,0.6556280672973781,squared_error,0.1,deviance,6,auto,200,1.0
