,score,C,max_iter,multi_class,penalty,solver
98,0.5347448373888342,0.5,400,auto,l2,liblinear
99,0.5347535539343322,0.5,400,auto,l2,newton-cg
100,0.5570730324673634,0.5,400,auto,l2,sag
101,0.558144136664823,0.5,400,auto,l2,saga
102,0.540093111679096,0.5,400,ovr,l1,liblinear
103,0.5579685376550125,0.5,400,ovr,l1,saga
104,0.5465411759917255,0.5,400,ovr,l2,lbfgs
105,0.5347448373888342,0.5,400,ovr,l2,liblinear
106,0.5347535539343322,0.5,400,ovr,l2,newton-cg
107,0.5569053012404434,0.5,400,ovr,l2,sag
108,0.5580273722494359,0.5,400,ovr,l2,saga
109,0.5574891362212983,0.5,400,multinomial,l1,saga
110,0.5472124873657974,0.5,400,multinomial,l2,lbfgs
111,0.5335782529779101,0.5,400,multinomial,l2,newton-cg
112,0.5557273092768783,0.5,400,multinomial,l2,sag
113,0.5569100493468331,0.5,400,multinomial,l2,saga
114,0.5464647073898221,0.2,100,auto,l1,liblinear
115,0.556462216558062,0.2,100,auto,l1,saga
116,0.5602530328898592,0.2,100,auto,l2,lbfgs
117,0.5417445801200607,0.2,100,auto,l2,liblinear
118,0.5376268509485775,0.2,100,auto,l2,newton-cg
119,0.5578060955099816,0.2,100,auto,l2,sag
120,0.5568604746496231,0.2,100,auto,l2,saga
121,0.5464112767167112,0.2,100,ovr,l1,liblinear
122,0.556106795540214,0.2,100,ovr,l1,saga
123,0.5602530328898592,0.2,100,ovr,l2,lbfgs
124,0.5417445801200607,0.2,100,ovr,l2,liblinear
125,0.5376268509485775,0.2,100,ovr,l2,newton-cg
126,0.5577880651306633,0.2,100,ovr,l2,sag
127,0.5569290263436234,0.2,100,ovr,l2,saga
128,0.557526630723401,0.2,100,multinomial,l1,saga
129,0.5601903656750467,0.2,100,multinomial,l2,lbfgs
130,0.5353218245902877,0.2,100,multinomial,l2,newton-cg
131,0.5580283391272437,0.2,100,multinomial,l2,sag
132,0.5577639017208407,0.2,100,multinomial,l2,saga
133,0.5464442484844999,0.2,200,auto,l1,liblinear
134,0.5576839075699259,0.2,200,auto,l1,saga
135,0.5523715625456841,0.2,200,auto,l2,lbfgs
136,0.5374900248845591,0.2,200,auto,l2,liblinear
137,0.5376268509485775,0.2,200,auto,l2,newton-cg
138,0.5580817984313067,0.2,200,auto,l2,sag
139,0.5577375305842743,0.2,200,auto,l2,saga
140,0.5464095802210934,0.2,200,ovr,l1,liblinear
141,0.5576238883374086,0.2,200,ovr,l1,saga
142,0.5523715625456841,0.2,200,ovr,l2,lbfgs
143,0.5374900248845591,0.2,200,ovr,l2,liblinear
144,0.5376268509485775,0.2,200,ovr,l2,newton-cg
145,0.5579638808098637,0.2,200,ovr,l2,sag
146,0.5575258673898268,0.2,200,ovr,l2,saga
147,0.5576674697736486,0.2,200,multinomial,l1,saga
148,0.5532484685404149,0.2,200,multinomial,l2,lbfgs
149,0.5353218245902877,0.2,200,multinomial,l2,newton-cg
150,0.5568751480682633,0.2,200,multinomial,l2,sag
151,0.558093007126708,0.2,200,multinomial,l2,saga
152,0.546469762633096,0.2,400,auto,l1,liblinear
153,0.5576535447122039,0.2,400,auto,l1,saga
154,0.5470451977819143,0.2,400,auto,l2,lbfgs
155,0.537516759716493,0.2,400,auto,l2,liblinear
156,0.5376268509485775,0.2,400,auto,l2,newton-cg
157,0.5569594168778846,0.2,400,auto,l2,sag
158,0.5581623349923558,0.2,400,auto,l2,saga
159,0.5464816470558549,0.2,400,ovr,l1,liblinear
160,0.5575990775262697,0.2,400,ovr,l1,saga
161,0.5470451977819143,0.2,400,ovr,l2,lbfgs
162,0.537516759716493,0.2,400,ovr,l2,liblinear
163,0.5376268509485775,0.2,400,ovr,l2,newton-cg
164,0.5569372362792385,0.2,400,ovr,l2,sag
165,0.5580972508378921,0.2,400,ovr,l2,saga
166,0.5575647581510258,0.2,400,multinomial,l1,saga
167,0.5467240439070324,0.2,400,multinomial,l2,lbfgs
168,0.5353218245902877,0.2,400,multinomial,l2,newton-cg
169,0.5557411709639152,0.2,400,multinomial,l2,sag
170,0.5568710090608252,0.2,400,multinomial,l2,saga
