,score,criterion,learning_rate,loss,max_depth,max_features,n_estimators,subsample
0,0.6632027228110665,friedman_mse,0.1,deviance,3,auto,100,0.8
1,0.6625880666763883,friedman_mse,0.1,deviance,3,auto,100,1.0
2,0.6603285288522652,friedman_mse,0.1,deviance,3,auto,200,0.8
3,0.665450278673037,friedman_mse,0.1,deviance,3,auto,200,1.0
4,0.6549342113680712,friedman_mse,0.1,deviance,6,auto,100,0.8
5,0.6579047878104627,friedman_mse,0.1,deviance,6,auto,100,1.0
6,0.6526860809701024,friedman_mse,0.1,deviance,6,auto,200,0.8
7,0.6565364748526156,friedman_mse,0.1,deviance,6,auto,200,1.0
8,0.6637715202763096,squared_error,0.1,deviance,3,auto,100,0.8
9,0.6617079882833448,squared_error,0.1,deviance,3,auto,100,1.0
10,0.6603094859531062,squared_error,0.1,deviance,3,auto,200,0.8
11,0.6631885196183352,squared_error,0.1,deviance,3,auto,200,1.0
12,0.6551334260279209,squared_error,0.1,deviance,6,auto,100,0.8
13,0.659556118937887,squared_error,0.1,deviance,6,auto,100,1.0
14,0.6558211441416073,squared_error,0.1,deviance,6,auto,200,0.8
15,0.6574201278060262,squared_error,0.1,deviance,6,auto,200,1.0
