,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_bootstrap,param_criterion,param_max_features,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0,0.989415725072225,0.02222070977077197,0.0053253173828125,0.00012871791980066338,True,gini,,50,"{'bootstrap': True, 'criterion': 'gini', 'max_features': None, 'n_estimators': 50}",0.5789755392602901,0.5885885885885886,0.6238087546438378,0.5971242941642388,0.019272571228951842,1
1,1.9328974882761638,0.020177519575173997,0.008345286051432291,0.00019687796632242692,True,gini,,100,"{'bootstrap': True, 'criterion': 'gini', 'max_features': None, 'n_estimators': 100}",0.552686115096445,0.5781883001134338,0.6194444444444445,0.5834396198847744,0.02750576792649916,2
