,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_learning_rate,param_loss,param_max_depth,param_max_features,param_n_estimators,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0,2.2306764920552573,0.350170112716335,0.0016632080078125,2.530458783819083e-05,friedman_mse,0.1,deviance,3,auto,200,0.8,"{'criterion': 'friedman_mse', 'learning_rate': 0.1, 'loss': 'deviance', 'max_depth': 3, 'max_features': 'auto', 'n_estimators': 200, 'subsample': 0.8}",0.5658757664622767,0.5715056082830026,0.5977686435701703,0.5783833394384832,0.013898831891927796,2
1,4.270206610361735,0.3274521738642403,0.002077023188273112,4.739248562284614e-05,friedman_mse,0.1,deviance,6,auto,200,0.8,"{'criterion': 'friedman_mse', 'learning_rate': 0.1, 'loss': 'deviance', 'max_depth': 6, 'max_features': 'auto', 'n_estimators': 200, 'subsample': 0.8}",0.5820181731229077,0.6248590604026845,0.6032818532818532,0.6033863622691484,0.017489875115352757,1
2,2.2855616410573325,0.3754377319820463,0.0016064643859863281,7.098016480738623e-05,squared_error,0.1,deviance,3,auto,200,0.8,"{'criterion': 'squared_error', 'learning_rate': 0.1, 'loss': 'deviance', 'max_depth': 3, 'max_features': 'auto', 'n_estimators': 200, 'subsample': 0.8}",0.5086880280567512,0.617975117975118,0.566013422818792,0.5642255229502203,0.04463417558449523,4
3,4.3013377984364825,0.30849312787698807,0.0020492076873779297,7.612711826484484e-05,squared_error,0.1,deviance,6,auto,200,0.8,"{'criterion': 'squared_error', 'learning_rate': 0.1, 'loss': 'deviance', 'max_depth': 6, 'max_features': 'auto', 'n_estimators': 200, 'subsample': 0.8}",0.5429487179487179,0.5580645161290323,0.616989247311828,0.572667493796526,0.0319419808889011,3
