0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,-0.30462118437930447,-0.17188395500985537,0.08180992366244902,-0.010823770572260917,-0.20518223001758681,-0.12871616834185756,0.07633564687266174,0.16423759555103556,0.09364371601413016,-0.15322286374965782
100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,-0.2698262260888851,-0.02791857592215092,0.4447422642597648,-0.23278037792701797,0.017655865271238354,0.06492417290602162,0.13516350536320718,0.05255337635380698,-0.08495463816202692,0.23964234664972772
100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,-0.3584303792922125,0.42246010983745785,0.00909184552982676,-0.05354397395333551,0.06683298860801945,0.013318867965145476,0.03818445602083953,0.007718804562137102,-0.014063019948548201,0.030144535131568603
100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,-0.28098693799820235,0.45478656335577805,-0.08663200140165922,-0.183937787112083,-0.04559335155800598,-0.21633971470713453,-0.07221139426156724,0.0583108023418238,0.15191797561999526,-0.2850873241392292
100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,-0.4601516028729834,0.454166262831166,0.08314371068686412,0.04311460445868818,0.04923688654646081,0.13061741657929268,0.008664741398759859,0.004484288005655489,0.011573097876951275,-0.04551049461792329
100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.14112064097235846,0.36404073494920297,0.06438309584408959,-0.1759119723118406,0.1891695684694549,0.001693290827652238,0.1230291213872057,-0.08317073647558863,-0.10315245394566715,0.06892008513155079
100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,-0.22135115925404975,0.31193299768655297,0.2227862462727598,-0.23354337927343993,-0.026620424043693157,-0.1708268756691212,0.20959966763294738,-0.01180004472969895,-0.1325253184703708,-0.10335339065572816
100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,-0.45650860530267323,0.3826573703337213,-0.08120749146868379,0.05129485913576497,-0.042306527171083956,-0.15981472888600387,-0.08494037856103796,-0.06516052359991807,-0.08898542322058507,-0.105221799833769
100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.5640273507640294,-0.5174582758270183,-0.37631354472171796,-0.6799972452499893,0.13914230925523877,0.3381571059103445,-0.5910572083764253,-0.11231631925325777,-0.32827700603104315,0.21008465089168119
100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,-1.0340362006337358,0.3050722527514878,0.08666480445000363,0.5533918024207297,-0.03025997665348448,-0.08944667541419248,-0.35883096106254037,-0.23947924275567528,-0.20600285075713176,-0.2360244585709201
100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,-1.044128899239178,0.45945125459603536,0.3622182834556173,0.3621662998386898,0.10248696746307907,0.4919366933154516,-0.12889744462569172,0.010589198657240085,0.09614753453526065,-0.16473896579459396
100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,-0.445122625950798,0.09690376186600713,-0.3508571497201777,-0.24078437490356427,0.015737731366259236,0.1191134802051242,-0.15015554700180433,-0.03807253296423673,-0.06613034655715463,-0.07230761755468373
100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,-0.6131215306983023,0.08485783024506241,0.07559629776789552,0.2925829111001913,-0.049721386385407886,0.08337572214641674,0.0718563203902304,0.06553597510682123,-0.006994193961901352,0.02255329385303041
100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,-0.08517958824524449,0.0017359509228623276,1.179178948317682,-0.27477936455927715,0.09412914334417571,0.19872565311333268,0.5547538774842105,0.13151785506131417,-0.2737401166730016,0.5124272455875777
100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,-0.4698104322686279,0.2973401739079631,-0.11866851481043077,0.22440998347835767,-0.033123961690865684,-0.11096589554290301,-0.08220597783695106,-0.05215590892086399,-0.08252422806564963,0.02944317259259321
100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.1842992813129823,-0.23121869043372273,0.7613651851237639,-0.5906312940987486,-0.1023746185970696,-0.07570100848194926,-0.3384601256706715,0.26653246804482794,0.3347284486414948,0.5219326367034133
100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,-0.5468273307683726,0.035725015099634376,-0.4350441795877121,-0.10933963497499975,-0.016050799152322524,0.10445715383558861,-0.022581009035169606,0.08598539452128832,0.08122806833356372,-0.05724660328363445
100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,-0.4979453079941008,0.39239763183654985,-0.1220927858377403,0.1737064926402246,-0.0022965148768075636,-0.08612634463329148,-0.13890469964367452,-0.1057228710665854,-0.1130030365286779,-0.05390880012340169
100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.08667120861278736,-0.5861110522889101,1.0381484838650066,0.4720607447123413,-0.11824768140682625,0.009501645632325592,-0.24935185024212442,-0.0326959093533625,-0.14037600399876665,-0.42748118657939554
100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,-0.4919799765978152,-0.7155631566172459,-0.9347628278041897,-0.04769870128437641,0.1418065051119859,0.42486479091831564,0.5248563057939071,0.12325989320650567,0.09483548970515465,-0.28437423734358896
100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,-0.5442761534892382,-0.13262320120779003,-0.38317646509304737,-0.13965537319588217,-0.03626917752988266,0.12714503948664166,-0.017593838150121895,-0.005214014609957197,-0.12200588310280334,-0.12492240460355385
100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.060719953483347106,-1.0922868802500802,0.2461307981601323,-0.9131282717483549,-0.060264884964739765,0.042189212382052976,0.011858684393070753,0.1639955836043005,-0.07227835572539028,0.4018154545109189
100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.025371193864774558,0.33922270736425203,-0.23603613716504676,0.023498234197815222,-0.0262262211142317,-0.10524215815487081,-0.05902358608363162,0.0332448830942261,0.035934384775888784,0.04020725084412266
100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,-0.424812988378384,-0.22616814826767398,-0.21301279499500791,-0.1753354863159467,-0.17014535954124926,-0.10681926993121355,-0.14698822090887462,0.1497798916457303,0.2426499270754982,0.18104935244420703
100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,-0.46744391325012175,-0.5328676433257115,-0.37675905290201067,0.04000697774096294,-0.06248725570199931,0.06853015293014963,0.07649118223394827,0.08246458578657379,0.055454344233089335,-0.021241907075769943
100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,-0.48521509653967465,0.12161110557739821,0.11081665831600239,-0.1736930647027387,-0.28250642208606846,-0.37143157904025753,-0.07250331860909327,0.16559557080408377,0.1897111401356226,-0.4452117759645066
100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,-0.37873657082072615,0.08331414884203141,-0.30030516431130744,0.1393868510719373,-0.05799377720022607,-0.14350020715536263,0.05509053198607849,0.12155314677336815,0.1951398726076579,0.04503712695735336
100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.6960930047482836,-1.149659839356053,1.1343641007952523,-0.24002027497658376,-0.36800942216499294,-0.340611347212714,0.09103796150590275,0.2187006568140715,0.0316539066987047,-0.3889156710750089
100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,-0.4338331112331287,-0.30264347946167824,0.29547775903259255,0.39970013686783257,-0.17346912031500966,-0.133121408496633,-0.04856678267568264,-0.026458115361382473,-0.18352375376498176,-0.013182047194657261
100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.09334110891224172,-0.2111233561022339,-0.5570577222095883,-0.15752587864793607,-0.009964428950709477,0.25175960968947564,0.06375159174279867,0.09462944638578352,0.012068031879970397,-0.05140748724571177
100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,-0.5727873226966864,-0.20367684344144996,-0.43148702836886044,-0.720585910376772,0.06838330505566757,0.2136443707602877,-0.719555107601563,-0.25989757252456314,-0.1299508903329005,0.31904404065166886
100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,-0.8208136338949399,-0.4989796379115704,-0.7653613155146451,-0.2692327406461086,0.08507033472766533,0.4806044102315184,0.1118941007676335,-0.07821814736614466,-0.15724142038518513,-0.2514494919643276
100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,-0.6527620819146365,0.391826115497864,-0.09287439595644291,0.18665095817069544,-0.015788633281248805,-0.07411331961438,-0.154244722150208,-0.10066374287152237,-0.10042887053914644,-0.12546733034067076
100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,-0.5010433938645688,0.06929062836621305,-0.021783744198963586,0.7176329043150889,-0.09755826434466919,-0.3833054252506231,-0.3179147351691154,-0.33541045492829136,-0.45287775292498295,-0.014411063669559075
100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,-0.5618081697325371,0.07956925377200669,-0.2678905209888751,0.3181793240842109,-0.06000946170642955,-0.2560023670427844,-0.03831335028966891,-0.028448385147594797,-0.0066401752749974605,0.13654476461608633
100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,-0.3078433144011597,0.019528508324471668,-0.06076065980460021,-0.10194955812514517,-0.1802112823139156,-0.23907243650944382,-0.05661227692461341,0.10044869758773436,0.15605808639262764,0.0026083009092563465
100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.4661951282455118,0.6197851774814919,-0.6340746389641184,0.0608758768486439,-0.1877885940689478,0.13071552837447797,0.011035221447546074,0.17447508925941405,0.07587818372233504,0.25798563672399033
100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,-0.12744326731562292,0.3635943102127434,-0.19725169267118858,0.7002309941079053,-0.36856679677253,-0.2538095536340987,-0.2898689270195423,-0.45405859698888407,-0.37911012243913356,0.053650329592382626
100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,-0.43276175832535396,0.15181985156400155,-0.3873072104235805,-0.16986086376382808,0.037850903847641046,0.09233887023406791,-0.11511918477019577,0.0006685061887712606,0.006952427852429093,-0.03548241987984532
100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.49170406661940463,-1.5808350024833802,0.3656478003043791,-0.45171299350842264,-0.21117651457171127,-0.08003728185777377,0.1893219753614875,0.28356129918242495,0.26256406056016157,-0.29752141854054415
100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,2.7155467128426993,-2.00513446157271,1.6154114632542875,-0.31413375599790316,-0.4895418452601991,-0.32328914874592046,0.19311545472586933,0.35678603108786955,0.08190327140693444,-0.635173560685848
100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,-0.6204276679185382,-0.0522871751519431,-0.4686228917008492,0.05191239761688171,-0.06592785011914869,0.10524787961230249,0.15863932962976823,0.19121671786720046,0.16984930038995283,-0.0876590567460277
100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,-0.28383305146003585,-0.6893637544251786,0.1566626012078795,0.569447131971415,-0.3047329433299532,-0.44375053708955337,-0.24858034639891155,-0.09844442621819802,-0.17889217639883934,-0.02348092395045145
100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,-0.4808783075563782,-0.11306936377890292,-0.00936250485032661,-0.3427744502375603,0.008524118359635182,0.15641632350832377,-0.355593484297789,-0.07618868344149185,-0.04543140932302087,0.009919890193018466
100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,-0.5131808421936735,-0.42134353077560777,-0.18475580982377787,-0.13497159274575668,-0.1311183898935686,0.05096670595508298,0.19180771602265612,0.17698396133548375,0.09003241474621003,-0.20610191204754494
100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,-0.12740258213273437,0.3855093183450722,-0.1716877900921622,-0.1921289841424281,0.04385903137192791,-0.06993568703739297,-0.20820028383353256,-0.001394446262643329,0.08068157491023499,0.0236565518539885
100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.408072545631707,0.2950512830090563,0.5201649167517839,0.5877486136826885,0.28662554449991934,0.4158150932463885,-0.20980583130014765,-0.08493575182328349,0.05615933340840006,-0.3084495158381823
100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,-0.8590003515191688,-0.5772915738710613,-0.6904344649030404,-0.5733365194252831,0.17610206947100612,0.4425628648879705,-0.2822280263677587,-0.3039095298505136,-0.30047216376454916,0.03276465355107909
100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,-0.5140318383655184,0.19871312505349292,-0.33614861112357225,0.4419226291063083,-0.2030112475983805,-0.2760532939481288,-0.09558571190858554,-0.1772695615916326,-0.10314789141049414,0.17471718749269038
100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,-0.47485630868083323,0.22657602436930907,-0.2777523497683633,0.22412523504614998,-0.06658664635055925,-0.18845901271437424,-0.05189371334138978,-0.015813253997651083,-0.008648877501364245,0.0474164107814027
100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,-0.6698034396778223,0.4838576431246526,0.24993612386014571,-0.0057593357669850935,0.08795614906980426,0.22278242253495675,0.14962759536367498,0.036803197054817424,-0.010199019296236572,0.16834303350329197
100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.8052342666764298,0.10710555902950573,0.5495660470727218,-0.10603672308617629,0.008616398298533261,0.2318678244105257,0.42161856528252506,-0.1696131853748874,-0.17781884315635899,0.2594541957580611
100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,-0.8955671240412744,0.210702794580717,0.472044628119587,0.2734900950082069,0.03888333199899371,0.5314508624561305,-0.21932802698622725,0.06131122095386298,0.12363614609682545,-0.23320628164871127
100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,-0.6567140626563532,0.40948131611905264,0.16612861463034265,-0.13274527756258242,0.08116404061025037,-0.054338151624722206,0.23797139166698494,-0.024364720679488527,-0.14483498621177263,0.1836877654445149
100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,-0.5292950576906599,0.5173188184885955,0.04285769835248984,-0.0899379184085475,0.07224017008281108,0.017817149012821675,0.1402697631424013,-0.0030872652852416706,-0.07129868226757616,0.0825600763406111
100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,-0.48102893958163406,-0.04964603299017374,1.044128092688408,0.3701635164773995,0.08050434440398486,0.5104989545763587,0.07887152895692337,0.07502781968254976,0.003163547153054718,0.017656234610300598
100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,2.7563431073965177,-0.5663129866782124,0.5513490173850114,-0.5572695684545598,0.4015410233236058,-0.14246781384459978,0.5641319801332215,-0.2359661069321013,-0.49193351183847417,-0.15222258532516433
100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,-0.2939447245129856,0.40866362489645824,0.08160386489392826,0.09107365961425658,0.058496241483613744,0.08875930658752132,-0.026393871525405233,-0.002188031563993642,-0.02449692588437721,-0.06256674171230832
