0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114
100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,-0.2857340408851894,0.3931462943494249,-0.20796478070945962,-0.008821675698415956,0.019196098216442217,-0.12365162110150166,-0.05066248459043285,-0.003273742547757463,0.04909519944472686,0.0062270449118989974,-0.020725405082912894,0.05020843686999476,0.0016876171459609208,-0.013358632086913529,-0.13177776468281613,0.0013344710280200427,-0.016296411891482048,-0.030455221022932157,0.00045376060479071885,-0.018877826633034892,-0.030362360585321758,-0.005143285557328617,-0.016820654527926495,0.050552773121030285,0.041187678597023734,0.0253391679883557,0.009972311384939767,0.0012149373458647545,-0.03490286108642328,-0.062272137169423356,-0.054768649137877955,-0.06257436463014983,0.01969187002000629,0.04757159599953595,-0.0334128979924845,0.034660477080614004,0.012113201396991754,0.001860648584484479,-0.034056899234561164,-0.024536532572696584,0.04078125821826886,-0.027270720130489572,0.0012925670458108932,0.021490466242063546,0.025072971980021036,0.021359994051436366,-0.004294361869675913,-0.007553050631930616,0.024800124758800897,-0.017948542629606434,0.014578109099111981,-0.0004131054942374717,-0.013728315194615629,0.0025294376489137346,-0.007391394724831235,0.004541754086522037,-0.004463845943570388,0.037538168949161524,-0.0013261366892610344,-0.005169039599799674,-0.004094679418664063,0.004093140935609295,-0.0025239398246397335,0.009468735035886452,0.00011584657121884394,-0.03353927352146637,0.01861198605635287,-0.033544116233830794,-0.004430126790898575,-0.0020012873350101277,0.008734052725096506,0.019501758414887126,0.015785648872659045,0.006748733717384019,-0.003663888078860037,0.00746658316550764,-0.0033310680807052476,0.006388862428770303,0.0024234947330550377,0.0056233620753183364,-0.00551169467436769,0.005742000424346058,0.008908159013129678,0.004108778477508715,0.011136188344065295,0.010473666915120276,-0.002568732485355544,-0.013897521370505015,-0.014236828509810501,0.0012499472569956263,-0.0006855144236086782,-0.025967833303533736,-0.009122367164508868,0.012807670605509502,0.005990836735407612,0.0002926344946117913,-0.006012265118880939,0.007793933301439099,0.001194737518916565,0.03316335234680174
0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.033622279519139917,0.07207092754893295,-0.09067486902454601,-0.08881990144165244,0.05191937010998996,-0.09270839496168305,-0.07151837686093368,0.005419163255039449,0.045409187537470926,-0.002439258196424789,-0.023188750542898,-0.02449619139059309,-0.00199629913049338,-0.07099315730390285,-0.12077152207696812,0.024293209151934444,-0.04024060256152632,0.017332268748527332,-0.031128058168760585,-0.0435045215238247,0.023435441118232092,-0.016136439783701877,0.010883945147651675,-0.014452407184988312,0.0053399384389439765,0.024508463704846623,0.02900611276449575,0.027778825446004414,-0.016066185435749503,-0.03254295701530398,-0.023302338763768096,-0.08577445066904571,0.02165604199937225,0.014419838664083867,-0.018144881098834123,-0.005784366116697048,-0.05048047440875178,-0.021139991124110146,-0.027816462148823273,-0.02981476382889352,0.04937808088279335,-0.004418534488740526,-0.0008721871533572652,0.01628140294387258,0.02985058191864503,0.017339188989132948,0.007662952516428628,0.02857567332793831,-0.0035016944506311,0.06502967869383817,-0.012801717295593065,-0.015347113829633668,-0.014712263245790067,-0.025219566309844652,0.02215547482087637,-0.0004679677275678742,-0.0066909588232843984,-0.026532615293007128,0.006175056661564393,0.0188203521060487,-0.008436862781712634,0.006207806240345843,0.0013781672313471348,0.016914342486637278,-0.028529476907929358,-0.013484845029218333,0.021007959410195134,-0.03817947034269171,0.012655815947560031,-0.011544507634247542,-0.002742873326859247,0.022985186852648838,-0.00011361085509734069,-0.01442455549357164,-0.011290429081363768,0.00980655945218568,0.00815591649433158,0.016178176819042073,-0.0034456108683409044,-0.0008949999033334194,-0.012511210944933515,0.022071958186806285,0.001472924610986238,0.03448977005662107,0.016159017626197935,-0.001099274719858761,-0.0012478822701706446,-0.015559825556215063,0.007737023328727985,-0.003195860223789007,0.017004260977699547,0.0034410945381230323,-0.017522102329022408,0.004411811285464643,0.021695090469146718,-0.01171525303006038,-0.008672651447905537,0.006922512506037553,0.008537394958661057,0.0070487195729471794
100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,-0.2831969998046004,0.4852591451735939,-0.10874494745875463,-0.05430857225738783,0.06919418298184599,-0.03399023357061142,-0.055784065350394256,-0.01015219327311174,0.04829831353430891,-0.06055155722070389,-0.04572515810980234,0.004132727406521084,-0.03381676721322043,-0.08398578858412929,-0.13440763397231456,0.024590648628699283,-0.03296954139927825,0.0004539828148225409,0.020703648167335716,-0.07057936185499562,0.02922547664437492,0.009432807024704762,-0.0006601288671294816,-0.018860452755201994,0.05112126868140215,-0.04409703488116688,0.030556864311692026,-0.0051736567835062855,-0.06128852317348248,-0.014159511730318593,0.02669364692501908,-0.07602757774727224,0.001708254751536028,0.017644498675852494,-0.01650958201886848,-0.016443757768956704,-0.0009170317136340608,-0.02105302986494388,-0.000938396754186573,-0.006225094302410362,0.0026852625870759958,0.001964003825617111,0.03436685065059769,-0.03766107862208966,0.028336137809158758,0.025694641604280085,-0.0011525750810273108,0.0002593993335434273,-0.010618234355599323,0.044127126724554606,0.0043461886684946945,-0.005939979765602459,0.012699640558271769,-0.03395006465772058,0.01534214194396402,-0.029334250369845282,0.018571256585989716,-0.04393523124882928,-0.01114835258251851,0.021943088908952257,-0.03527448451077763,0.015781133927423637,-0.027988772123209275,-0.00872722004507483,0.01948626852381847,-0.010931833321787012,-0.011401431565327533,0.003499072258924909,-0.022341135238765866,-0.0543820722450285,0.008607726920694928,-0.017047064840438848,-0.01403037137142838,-0.022990993630980967,-0.02153594276763329,0.012397403255971197,-0.014446709422932455,-0.009241404149200185,-0.005061524022602945,0.00636197411390443,0.01823047352792767,-0.008569733994451191,-0.007000488448723312,-6.010265835424493e-05,0.03882553772812996,0.005293877789948223,-0.0035350635790448743,0.0006553529446824438,0.02936238208640974,-0.005584949698528993,0.0015501503074528927,-3.4764338764022444e-05,0.005990152334105245,-0.013181162839721577,-0.010066001125573236,-0.0027955552950580543,-0.0022755618973731443,-0.009330791614774252,0.014805006284276513,-0.0007748957489041693
0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,-0.14638621226978143,0.40329545306340586,-0.21090826927486922,-0.08366888930382431,0.06669709105114298,-0.09962134272805814,-0.020396923138727,0.012451594963446907,0.08897866650798489,-0.01693655873078126,-0.05334812348742745,0.029893167766394443,-0.003927321196864985,-0.0509722179936857,-0.15736116212913404,0.005589925444870379,-0.040346758185850526,-0.043913354158338455,-0.038169936004844474,0.006717672437851469,0.007551843432328139,-0.006927592408076576,0.009585407763584769,-0.010331321649917485,0.01771322126848843,0.060153946780995865,0.018588244279564643,-0.0039216073458601345,-0.0422900940345475,-0.03216867153134177,-0.02142435207739434,-0.0957267423548555,0.02727295926134243,-0.004952828937002749,-0.04771566890408058,-0.013767771731076411,0.005347557951098849,-0.024274905373707672,-0.04381300721322204,0.008072969853586492,0.03799353015860983,-0.0007035239354829612,0.023907517294349374,0.0038565587664792992,0.028848913082997432,0.0386518712291821,-0.0268810666026506,0.0022655991046852462,0.005145111927579473,0.041999036593576414,-0.004349925691057248,-0.029908563474169977,0.0020908092176510355,-0.02909127393861668,0.02243170819312511,0.008981070572530102,-0.011390219865276666,0.005161344531113772,-0.016281958180045537,0.04274056017014127,-0.026616310869960098,-0.0046120716454065595,-0.01568443638753125,-0.0008999016958351418,-0.01018657081564215,-0.012392888843645358,-0.002095711249934407,-0.01600390354879748,-0.015424636546842474,-0.02031771142447769,-0.016185248703463433,0.00028337767707809056,-0.010694745347708775,-0.013880222212253141,0.030290402598689675,0.01401198239268623,0.004007249686495783,0.014663348415403434,0.004506164582010834,-0.00816735616622926,0.0031641973656129203,0.014479262773228006,-0.007101666168480419,0.013182916176893447,0.006614162769205275,-0.004250729517157003,0.0023519203037978514,-0.0075305768968034915,-0.002542058726244356,-0.0029120851425579897,0.005849172810479614,0.012279628788829114,-0.019016382796280314,0.010364083441767797,0.005060149041335001,-0.0045054698693540686,0.014439480655122187,-0.0007533605827841405,0.009583101264026768,-0.007958503483992503
0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,-0.2857492731265485,0.4731341748896116,-0.13589527515514,0.005854439794079729,0.054739947728407456,-0.049940955480297936,-0.06712930271650497,-0.04184912938949043,0.012012740610872511,-0.0873783838665711,-0.04131445857048384,0.026357718328893602,0.007889629550992969,-0.07381429670006416,-0.10438365696784306,0.017863109907226497,0.010908087002284798,-0.0676502681820995,0.03824090230840497,-0.030035839583376057,0.023858798022625843,0.041128139988524264,0.029300864070340417,-0.007722948901094427,0.06249405102037016,-0.04772985348859596,0.09593857144569777,-0.026410046478425087,-0.032700791776023405,0.004090208087262179,0.013985628873853162,-0.035410914558087654,-0.05741274084622111,0.05089118219235003,-0.02076732484873394,0.025981613578422765,-0.008506708092655085,0.02081959243544698,0.01379678216146577,0.028763964645537092,0.021327632723609834,-0.00599085608586705,0.009777158646708067,-0.02006718020239877,-0.008252328431408704,0.005845196017145113,0.013878609479189346,0.01923937468778628,-0.02345698204724546,0.01616041444180007,0.0026050950221217454,-0.01219891178436791,-0.0054227267765911665,-0.0345161594072584,0.02727428100831335,-0.06074112693683618,0.015288852315227211,-0.05208989939503705,-0.015428194140566858,-0.029394479436052855,0.025220573378139186,0.018610894325227785,-0.024486507645962736,-0.029405182352681504,0.03232040688716993,0.006901573802951217,-0.023856883891826067,0.005471476750281886,-0.013385614236408194,-0.01708221143972434,0.0009951063547396282,0.04426395134198467,0.0068649731488953465,0.01280794159255786,-0.02719151723673837,-0.027367360943791705,0.030205831651827487,0.007223400847740152,0.013959761716840817,-0.024365330825252197,-0.008219660497999142,0.01521882164862391,-0.01092382100883591,0.01683789213649777,-0.007042677691375798,-0.009869545051162044,-0.021618406806882828,-0.014942794911861313,-0.019183820112679942,0.02793810856765657,0.0019927541323582314,0.0030924177155211706,-0.006881054467873545,-0.0064615266006671284,-0.014086254861153938,0.013099117309696586,-0.011286279382663956,0.0006196058186074064,0.00739497400316622,-0.001394374569471436
100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,-0.6331831030487334,0.29773653293592106,-0.04052240702625905,0.33832263512660593,-0.08287520724708544,-0.16800886800316944,-0.19841482604950217,-0.15771146374344477,-0.24197339559755018,-0.10433747166712916,0.006850746193229777,0.13417502345245153,0.15229492272037343,-0.04390877003087709,0.08212168631015673,0.0881236518947409,0.08278502723531807,-0.1603610388165845,0.11594824797812826,0.1507422888168678,-0.038204064028673435,0.006106322480294165,0.053213962711294444,0.07496878869838433,0.14998634393663945,-0.08749353157477763,0.038354932283947006,-0.15801748518404174,0.0009347119685692665,-0.025355482596315124,-0.027954617384967077,0.06466735500303421,0.042731067480586735,0.1155060596028858,-0.06956179998394892,-0.039949926572240196,-0.08077296168507064,0.08050806677873734,0.16183920688062126,-0.08018473226450719,0.05985089719147615,0.012750246719484661,0.07480439060128545,-0.03865557884802724,-0.07672861532942514,-0.08425897308133787,0.04361833849820185,-0.03595161826838566,-0.06788661170732588,-0.05321104412069599,-0.04727505392532191,-0.00194317402826255,0.04968767066392629,0.054441168475049165,0.06830512794615817,0.004302800292337161,0.08623444545842869,0.06926109445522918,0.005500085285041425,0.010100396868297465,-0.06674693451854181,0.006078940448479164,0.027975922433381123,-0.015420751078552213,-0.03174870364292371,0.005893078689186268,-0.006439429374578707,0.04185369219245234,0.019152236697478262,-0.0026625930944538627,-0.01898632403730957,0.02264508238807186,-0.048028894849892055,0.05599051102369764,-0.027365603999864454,-0.013271251206513133,-0.05007342209104796,0.042822990522715966,0.024292469701853208,-0.01819602701732495,-0.003322730510129243,-0.014136906894015167,-0.019364482263119313,0.021729932024036072,0.01427983243091815,-0.04361341198451738,0.015483162360722065,0.033589725229835006,0.02560376091176758,0.005639542928711763,0.04412348102315835,0.005326163828275187,0.006563193711645533,-0.032350932730797984,0.01450371755092158,-0.02441561200114504,-0.004592230540843194,-0.006513532771457251,-0.004075986499839798,-0.0135531599670712
100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,-0.6332481129734613,-0.4117583933670156,-0.6149747579262557,0.23471525146131356,-0.0031207216410044703,0.038091160447769355,0.2511214357372602,0.14677977561149463,0.20976265776577238,0.03506851648987548,-0.01270957140109904,-0.0022090518079685537,-0.00503047106602024,-0.011099048873562853,0.09018750590821635,-0.00442372002131847,0.05469639735043382,-0.05631606659360671,-0.00762045973980006,0.07173224325574402,-0.003981090423330287,0.057723300646794096,-0.014558188993595997,-0.0064058536216117234,0.03212004604308494,0.07655161659781357,-0.012818919714889005,-0.07110515145057474,0.036130520356227956,0.04225376679387518,0.002779359797109191,0.031188632155129938,0.07537614122253357,-0.0061410879810999035,0.029095527362713244,-0.052672968506436,0.026188708066281437,-0.03070114395290405,-0.027982343211543897,-0.011351295506853388,-0.02798727508433207,-0.011316703823261286,0.01484465834392774,-0.014413603784277803,0.02978296230018894,0.005998231192048741,-0.030621010906233335,0.018019121568721427,0.009240987330584463,-0.014443953093581468,0.03397223936253282,0.020261182983905567,-0.009375737566939287,0.007703865229129475,-0.014795379046409231,0.020188851018117362,-0.016248983898588774,-0.033922133242858254,-0.011086324318151895,-0.008128708612333982,0.008724637146054159,-0.011626937870241733,0.015494347102664592,0.014525002091120644,0.001004164912683025,-0.02257541756247199,0.0008215209090853743,0.0001690172838812303,0.01735334037416358,-0.004201914598547447,0.00778437706145886,0.0051655630974761614,0.00024203449408078293,0.025547401380316092,-0.018282244522392854,0.011424660727061057,0.024037795409398873,0.03164181695092106,-0.011187338152705275,-0.034143605728122625,0.00766869331242245,0.012360659794061974,-0.0196179131802612,-0.00575233915924315,-0.003941533262606089,-0.015553966235576358,-0.006480838014211705,0.016501017354738457,-0.004060483941551339,-0.039794379080256514,0.009226819141153558,0.01670918597419478,-0.022952039509488254,0.0028444129651503947,-0.015098051440184312,0.005270300385396961,0.02263084289775681,0.014619899817637111,0.010049362811489524,-0.0018866481667546464
100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,-0.4587074621070243,-0.8170121956945762,-0.7232200860822385,0.5793055294654967,0.01573903577606403,-0.22410805726952143,0.4214988483467411,0.21341552582069584,0.35300466947366066,0.2681173915890691,0.0791868994300823,-0.2560934648280322,-0.20022398876602823,-0.01924262367180791,0.06398139240246524,0.08275197764872012,0.05943175527127135,0.022256127556983838,0.03522761352922496,-0.07594266919813587,0.1641942661851527,0.09841807277172823,-0.017916764865987665,-0.02861001351092486,-0.0027895355352329436,0.02885231123986311,0.18702872944528873,-0.08240659270950104,0.10108055891858825,0.06582156299587226,0.041969388750112926,0.0618082743392825,0.0647261357462176,-0.028634975149058023,-0.009249554442378143,-0.09146959703059182,-0.06588030184094923,-0.01200604057022333,0.07986633165311838,-0.017460391296413788,-0.027648226963612625,0.031980362661824316,0.09747764211459788,-0.032968686197293665,-0.0407138311272931,-0.04116616423290351,-0.011907650891298848,0.04378794397672535,-0.0683498994299824,-0.02747018358796113,-0.03199766537622191,0.0006344147768260836,-0.011336539985823941,-0.009209248413857176,0.004720042255865397,-0.013829869470614537,0.014775223230570834,0.010706552087316865,-0.048644160738424196,0.03184697894868542,0.03579747203518093,0.03817575126654368,-0.038027266607100894,0.029622066453401992,-0.043726058026117606,0.003817115222641549,-0.004337595832521681,0.009904920384145977,0.016191057011019645,0.061052030214857125,0.005663088521913808,0.02309431435667315,-0.03774451690420079,-0.01118578396737962,0.01235118031856999,-0.02416339810423612,0.022334871967828858,-0.034888486638813096,-0.004816584332687256,-0.0025639289765814676,0.020064307050630555,0.03266188713970306,-0.021678750178317944,-0.031811277639302825,0.005450575679947275,-0.004145596047438698,-0.02078444694320972,-0.000841275360361703,-0.04768015072202356,0.035554946517896646,-0.023893450552816102,-0.06792900601056578,-0.018594186383475552,0.002424427372031532,0.0015407400486418922,0.022362507294581616,0.06792000249360738,0.018897065990634346,-0.02277006850323272,0.0473878723328887
100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,-0.5282636274342383,-0.7865020944140764,-0.5975919045908336,0.21257861957119517,-0.0539377450226097,-0.0261823048023577,0.14175265880970664,0.07283462315358465,0.15013810845354095,0.15037361098432817,0.09017150891246728,-0.07825194042568473,-0.09516869632459352,0.0217162729901984,0.07979148690206946,0.027682636743491203,0.03307193727294689,0.020809504402171428,0.05528636777934154,-0.02658191597600151,0.035514665102723,0.05026717721260028,0.004484985284830716,-0.008932202974689876,0.053901914346985956,-0.0675955866443123,0.08497675741968508,-0.009411354292492114,0.07826108335716199,0.05088465803474081,0.005874449170911546,0.048898039789220665,0.03793396758929994,0.05533909695888476,0.020654915989143634,0.047581470380298814,-0.036056237660229216,-0.022019998852181324,0.026088309418475602,-0.06937611349948512,0.010482250779447857,0.01648920440356728,-0.030152320918268805,0.01664992413288488,-0.0043331277529083286,0.050774258859245816,0.007584501580345079,0.022431653182005865,0.012397401952850957,0.020018222809220672,0.008773139691407163,-0.020347073153535664,-0.00425863651404012,0.009121078592856949,-0.021281408910149135,0.015871496007929562,-0.005046211183931418,0.01281112841257066,0.010335422529485588,-0.03354049787425682,-0.03414545806619565,0.020339537937600592,0.004109982639627393,-0.0016513484493070772,0.0034312593542625666,-0.019068227836691407,0.011997673091763425,0.02015609036164116,0.0008492782873559965,-0.0068351526171972175,-0.00609544629152965,0.0024335899881040043,-0.009898744263477609,-0.0240789316028089,-0.0026661213538724735,-0.02163214301142532,0.00020009364538799216,0.009049921208124381,-0.0011024540899571334,-0.00030554258618684284,0.03811266689035043,0.013713554325499134,0.014938176410735844,0.024324538732796087,-0.01609756055359457,-0.022074744881935185,-0.0008625703471242848,-0.01758594738607634,-0.01547632567423866,0.015735907032085408,-0.004563840777841983,0.0008030277506022368,0.0035950276772262154,0.006476053685338614,0.0071453535349038,0.00037080210039827454,-0.011400082859100765,-0.007199747728159443,0.014371853773052083,-0.006566022389232385
100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,-0.916874670268663,-0.5161396830963031,-0.6717542573719083,0.3265231432771846,-0.11542103013423494,-0.27904552582687997,0.48539335023637836,0.39603648405346936,0.6581160002304194,0.18463437674253286,0.0263791579181003,-0.21017636784498384,-0.18970149793775828,0.1871938401741929,0.06708265521054528,0.09059922460661161,0.15902990572088072,-0.13590390415513037,0.0009259860689708236,-0.06154624145184102,0.09506449895208872,0.12626490674892096,-0.052785845104166416,0.023192284003657523,0.11229298839223249,0.08171821298725696,0.28199586269293314,-0.1454813710949928,0.006347902449268504,0.01413214838267991,0.1155079209800598,0.09614449180971242,0.13054426829102528,-0.08235360194865834,-0.10684774787771581,-0.14481596735315083,-0.11287102090133315,-0.09437046587840832,0.15113795786553957,-0.051788289827342716,-0.1787931321527913,-0.0011241207319447701,0.07667480716229332,-0.02422015950478044,-0.033868630836091686,-0.09970290115255762,-0.03767425730562957,0.06510518467867357,-0.03684408551169164,-0.05322109690351801,0.019676041843426348,0.07302502775528943,-0.11633347247425332,-0.054120722941426926,-0.12339424188323247,0.011526989130453694,0.06410894724808225,-0.09274241035524847,0.10009425629815137,-0.06460901502654443,-0.0361304008923504,-0.009240736536767245,0.05492859039462274,0.07148999394499168,-0.006660470072087715,-0.11908381927040806,0.15571736224811963,-0.09098843525275664,0.08207452951083502,0.02161279870312835,-0.03515257895916266,0.0274514004423292,0.004325282424850918,-0.03106859435302996,-0.03466554143228057,-0.04200883789060232,-0.05183888587965836,-0.0059614838325600765,0.05430836729101635,-0.10673660712720509,0.038518484438116535,-0.030270903839197272,-0.10279349199040622,-0.0031387475352932497,0.07420427249229693,-0.07074919871914279,-0.07552294354624194,-0.03245237374994909,0.0023968367456031242,0.018673590188805385,-0.00960320343770196,0.006734553420298979,0.000702261794130801,0.0432820813996082,0.014657482543226862,-0.023825930084077948,0.04989094123493838,0.052267550057677824,-0.011872879237829415,0.026435090083644627
